,TType,K,C,A,S,G2,H,CNN2classes1stClass
37,0.590842545033,4.16596298847,-9999.999999,0.962203502655,0.925530970097,0.9006473422050001,0.593730390072,0
38,-2.35456323624,33.2512139811,0.511666258867,0.81005936861,0.225186854601,0.220831364393,0.435605943203,1
39,-2.25388002396,19.7911559315,0.517321930885,0.8969559073450001,0.26837554574,0.276238203049,0.432000517845,0
40,-2.1764092445400003,12.679282885,-9999.999999,0.8355652093889999,0.5879753828050001,0.608382344246,0.539597272873,1
41,-0.44729602336900004,15.6311777654,0.467424445416,0.854153811932,0.7814245223999999,1.386267066,0.6358014941219999,1
42,-2.4391951561000003,13.1670701704,0.567368090558,0.8328238725660001,0.8677890896799999,0.455977588892,0.553084611893,1
43,3.6757450103800005,14.489765531,0.3843951408479999,0.90720140934,0.912451207638,1.4978312254,0.701564908028,1
44,5.86684703827,103.36535433,0.4321951584350001,0.831863641739,0.869036257267,1.63437175751,0.7597606182100001,1
45,3.91194200516,13.8828749481,0.46533542338,0.78378623724,0.800280034542,1.61122083664,0.77657520771,1
46,3.14849901199,9.43805011378,0.3835140507639999,0.90514934063,0.840583622456,1.69510877132,0.726187646389,1
47,1.52627718449,16.3894714857,0.402208601099,0.7621067166329999,0.828130602837,1.54366910458,0.746270358562,1
48,-0.278518676758,11.264524971199998,0.394753077792,0.785414755344,0.780884385109,1.27946567535,0.630812585354,1
49,-1.33157432079,4.581904635319999,0.55771770981,0.863245904446,0.8125643730159999,1.14961099625,0.580212950706,1
50,4.982986450199999,11.1741861155,-9999.999999,0.209065780044,0.790141046047,0.283004522324,0.794594705105,1
51,-1.67222988605,3.00848809353,-9999.999999,0.860228419304,0.957657873631,1.67105317116,0.706516087055,1
52,3.72260570526,16.8406858013,0.3735609193940001,0.915770292282,0.836525022984,1.73865151405,0.8063648939129999,1
53,-0.215717077255,3.39404872696,-9999.999999,0.972718000412,0.831172585487,1.16373550892,0.570730745792,1
54,4.62204170227,17.696731550899997,-9999.999999,0.385031819344,0.8116773962970001,1.81996524334,0.8531496524809999,1
55,1.9446136951400004,12.1386365218,0.380822176383,0.877266049385,0.817245602608,1.64888930321,0.7458770871160001,1
56,2.72316837311,24.54741773,0.423843833931,0.839361488819,0.706032991409,0.7632552981380001,0.591426372528,1
57,-1.33193480968,10.061836086,0.284317646505,0.8941491842270001,0.899224281311,1.7814875841099995,0.791897535324,1
58,-2.37627267838,51.5406269237,0.452233924002,0.810176193714,0.4605717659,0.686029076576,0.546294748783,0
59,0.20518976449999998,6.18534526228,-9999.999999,0.798366427422,0.886746168137,1.59531676769,0.6835765838619999,1
60,-1.33682739735,6.628068851259999,-9999.999999,0.810378789902,0.761017680168,0.766025006771,0.559586644173,0
61,-1.8311427831599998,4.98608477949,0.422013238033,0.892750799656,0.766851067543,0.907101511955,0.567863702774,0
62,2.90510463715,12.3541683549,0.266932746313,0.8840567469600001,0.760306417942,1.69440329075,0.8276230692859999,1
63,-1.3739031553299998,6.741509917359999,-9999.999999,0.8842381834980001,0.947350084782,1.5371682643900002,0.687176167965,0
64,5.025109291080001,57.6925253591,0.362949446927,0.772658824921,0.906350135803,1.3489681482299998,0.738141655922,1
65,0.199587404728,20.1233377709,0.352923155207,0.7095572948459999,0.7145817279819999,1.1917831897700002,0.638408005238,1
66,-2.22616958618,3.92342169317,0.384341455422,0.8814395666120001,0.928126990795,1.3968244791,0.646860837936,1
67,4.1930675506599995,18.6039370646,0.381451973928,0.76105093956,0.7955695986750001,1.4140458107,0.6755032539370001,1
68,4.81681680679,66.5824192607,0.338421968822,0.529738545418,0.809658825397,1.53251135349,0.7561066150669999,1
69,-1.40837752819,20.985294201,0.4638779331970001,0.839321434498,0.222689375281,0.401222258806,0.502621352673,1
70,-2.3638710975599997,23.523935825,-9999.999999,0.8492127060889999,0.7187131047249999,1.32208752632,0.629468500614,1
71,-2.40895986557,3.79187981126,0.417268357161,0.953091263771,0.913380622864,1.4716193676,0.6622429490089999,0
72,-2.04582595825,8.94517178842,0.419284022456,0.8881219029430001,0.6714226007459999,0.465988457203,0.527376353741,0
73,-2.18240404129,51.820711268500006,0.554891297508,0.845590770245,0.225596502423,0.0713711380959,0.265526622534,0
74,1.3831908702899998,13.96499654,0.365497472477,0.893390595913,0.925102174282,1.76618409157,0.795515298843,1
75,2.25662469864,18.737016063,0.40742701423,0.739655256271,0.601320922375,1.76108813286,0.8015228509899999,1
76,-2.3784570694,7.23937808879,0.444936106271,0.898827195168,0.803081691265,1.17652189732,0.605398774147,1
77,-1.89908659458,2.85718412993,-9999.999999,0.928235054016,0.835668027401,1.34480571747,0.665081620216,0
78,4.26604127884,321.990245688,-9999.999999,0.347978204489,0.591347455978,1.51972067356,0.738204300404,1
79,3.4954705238300003,24.5570642144,0.340168998258,0.7432432770730001,0.8908195495610001,1.6352913379700005,0.80333429575,1
80,3.01122808456,9.36288946815,0.2618367223539999,0.6151614189150001,0.8800216317180001,1.72079503536,0.828674912453,1
81,-0.7333724498749999,3.78416240617,0.328644494949,0.933983981609,0.876815795898,1.51206791401,0.676207184792,1
82,0.8520660400390001,8.71830489709,0.277501545609,0.7960130572319999,0.899934887886,1.68903064728,0.8007789850229999,1
83,-2.28151798248,6.24935666372,0.4643286805129999,0.936244189739,0.8559309244159999,0.7797895073890001,0.550537467003,0
84,-0.513308525085,4.80613755025,-9999.999999,0.941757261753,0.8891413211820001,1.5006922483399998,0.6862205862999999,1
85,-2.25454807281,10.5169745654,0.51022166145,0.893080532551,0.811950087547,0.547557473183,0.496008753777,1
